SURVEY_YEAR,REGION,SIZE1,ABUN_MAT_MALE,ABUN_IMM_MALE,TOTAL_ABUN
2010,NBS,0,0,0,0
2010,NBS,1,0,0,0
2010,NBS,2,0,0,0
2010,NBS,3,0,0,0
2010,NBS,4,0,0,0
2010,NBS,5,0,0,0
2010,NBS,6,0,0,0
2010,NBS,7,0,0,0
2010,NBS,8,0,0,0
2010,NBS,9,0,0,0
2010,NBS,10,0,0,0
2010,NBS,11,0,0,0
2010,NBS,12,0,0,0
2010,NBS,13,0,0,0
2010,NBS,14,0,0,0
2010,NBS,15,0,298486.7535,298486.7535
2010,NBS,16,0,1051480.114,1051480.114
2010,NBS,17,0,254237.5881,254237.5881
2010,NBS,18,0,3208080.106,3208080.106
2010,NBS,19,0,11668412.88,11668412.88
2010,NBS,20,0,8188313.273,8188313.273
2010,NBS,21,0,27070695.55,27070695.55
2010,NBS,22,0,97983255.32,97983255.32
2010,NBS,23,0,99349994.92,99349994.92
2010,NBS,24,0,144163459.9,144163459.9
2010,NBS,25,0,116149678.2,116149678.2
2010,NBS,26,0,127570000.9,127570000.9
2010,NBS,27,0,137355749.3,137355749.3
2010,NBS,28,0,100827878.7,100827878.7
2010,NBS,29,0,118022465.6,118022465.6
2010,NBS,30,0,150179572.5,150179572.5
2010,NBS,31,404284.7475,145531122.5,145935407.2
2010,NBS,32,783292.3927,232805012.9,233588305.3
2010,NBS,33,947577.2128,232532105.5,233479682.7
2010,NBS,34,1188874.956,240882023.7,242070898.7
2010,NBS,35,1412266.592,236257059.9,237669326.5
2010,NBS,36,2162431.806,298682946.2,300845378
2010,NBS,37,3371408.617,384484906.2,387856314.8
2010,NBS,38,3373455.364,317645544.3,321018999.7
2010,NBS,39,4063402.572,315905762.1,319969164.7
2010,NBS,40,4570399.845,293374113,297944512.8
2010,NBS,41,5199353.848,275560437,280759790.8
2010,NBS,42,7890990.596,345301855.9,353192846.5
2010,NBS,43,6507304.609,235108548.5,241615853.1
2010,NBS,44,8709076.155,259800072.9,268509149.1
2010,NBS,45,9833584.363,242202669.3,252036253.7
2010,NBS,46,11133630.02,226414251.2,237547881.2
2010,NBS,47,14198577.91,238403001.9,252601579.8
2010,NBS,48,11124996.97,154229222.3,165354219.3
2010,NBS,49,10100737.77,115616484.7,125717222.5
2010,NBS,50,12946309.54,122352415.5,135298725
2010,NBS,51,13672056.79,106684250.7,120356307.5
2010,NBS,52,16746909.01,107894924.4,124641833.4
2010,NBS,53,8013414.26,42626909.4,50640323.66
2010,NBS,54,10476526.8,46013310.1,56489836.9
2010,NBS,55,8018119.077,29076260.2,37094379.28
2010,NBS,56,13623853.54,40791146.12,54414999.66
2010,NBS,57,17065689.43,42188071.78,59253761.21
2010,NBS,58,10192988.84,20804979.11,30997967.95
2010,NBS,59,11647405.43,19628848.59,31276254.02
2010,NBS,60,10663498.93,14837654.65,25501153.58
2010,NBS,61,12327556.41,14162581.57,26490137.98
2010,NBS,62,5775164.795,5478096.821,11253261.62
2010,NBS,63,4018103.907,3146924.927,7165028.834
2010,NBS,64,4185716.378,2706667.533,6892383.911
2010,NBS,65,5847127.571,3121818.012,8968945.583
2010,NBS,66,1829500.505,806487.1339,2635987.639
2010,NBS,67,2245437.832,817270.5356,3062708.368
2010,NBS,68,2516385.318,756209.0068,3272594.325
2010,NBS,69,1059113.697,262789.0014,1321902.698
2010,NBS,70,791590.9621,162168.0609,953759.023
2010,NBS,71,0,0,0
2010,NBS,72,0,0,0
2010,NBS,73,27431.87309,3163.149001,30595.02209
2010,NBS,74,0,0,0
2010,NBS,75,0,0,0
2010,NBS,76,0,0,0
2010,NBS,77,0,0,0
2010,NBS,78,0,0,0
2010,NBS,79,0,0,0
2010,NBS,80,0,0,0
2010,NBS,81,0,0,0
2010,NBS,82,0,0,0
2010,NBS,83,0,0,0
2010,NBS,84,0,0,0
2010,NBS,85,31104.04286,359.981175,31464.02404
2010,NBS,86,0,0,0
2010,NBS,87,0,0,0
2010,NBS,88,0,0,0
2010,NBS,89,0,0,0
2010,NBS,90,0,0,0
2010,NBS,91,0,0,0
2010,NBS,92,0,0,0
2010,NBS,93,0,0,0
2010,NBS,94,0,0,0
2010,NBS,95,0,0,0
2010,NBS,96,0,0,0
2010,NBS,97,0,0,0
2010,NBS,98,0,0,0
2010,NBS,99,0,0,0
2010,NBS,100,0,0,0
2010,NBS,101,0,0,0
2010,NBS,102,0,0,0
2010,NBS,103,0,0,0
2010,NBS,104,0,0,0
2010,NBS,105,0,0,0
2010,NBS,106,0,0,0
2010,NBS,107,0,0,0
2010,NBS,108,0,0,0
2010,NBS,109,0,0,0
2010,NBS,110,0,0,0
2010,NBS,111,0,0,0
2010,NBS,112,0,0,0
2010,NBS,113,0,0,0
2010,NBS,114,0,0,0
2010,NBS,115,0,0,0
2010,NBS,116,0,0,0
2010,NBS,117,0,0,0
2010,NBS,118,0,0,0
2010,NBS,119,0,0,0
2010,NBS,120,0,0,0
2010,NBS,121,0,0,0
2010,NBS,122,0,0,0
2010,NBS,123,0,0,0
2010,NBS,124,0,0,0
2010,NBS,125,0,0,0
2010,NBS,126,0,0,0
2010,NBS,127,0,0,0
2010,NBS,128,0,0,0
2010,NBS,129,0,0,0
2010,NBS,130,0,0,0
2010,NBS,131,0,0,0
2010,NBS,132,0,0,0
2010,NBS,133,0,0,0
2010,NBS,134,0,0,0
2010,NBS,135,0,0,0
2010,NBS,136,0,0,0
2010,NBS,137,0,0,0
2010,NBS,138,0,0,0
2010,NBS,139,0,0,0
2010,NBS,140,0,0,0
2010,NBS,141,0,0,0
2010,NBS,142,0,0,0
2010,NBS,143,0,0,0
2010,NBS,144,0,0,0
2010,NBS,145,0,0,0
2010,NBS,146,0,0,0
2010,NBS,147,0,0,0
2010,NBS,148,0,0,0
2010,NBS,149,0,0,0
2010,NBS,150,0,0,0
2010,NBS,151,0,0,0
2010,NBS,152,0,0,0
2010,NBS,153,0,0,0
2010,NBS,154,0,0,0
2010,NBS,155,0,0,0
2010,NBS,156,0,0,0
2010,NBS,157,0,0,0
2010,NBS,158,0,0,0
2010,NBS,159,0,0,0
2010,NBS,160,0,0,0
2010,NBS,161,0,0,0
2010,NBS,162,0,0,0
2010,NBS,163,0,0,0
2010,NBS,164,0,0,0
2010,NBS,165,0,0,0
2010,NBS,166,0,0,0
2010,NBS,167,0,0,0
2010,NBS,168,0,0,0
2010,NBS,169,0,0,0
2010,NBS,170,0,0,0
2010,NBS,171,0,0,0
2010,NBS,172,0,0,0
2010,NBS,173,0,0,0
2010,NBS,174,0,0,0
2010,NBS,175,0,0,0
2010,NBS,176,0,0,0
2010,NBS,177,0,0,0
2010,NBS,178,0,0,0
2010,NBS,179,0,0,0
2010,NBS,180,0,0,0
2010,NBS,181,0,0,0
2010,NBS,182,0,0,0
2010,NBS,183,0,0,0
2010,NBS,184,0,0,0
2010,NBS,185,0,0,0
2010,NBS,186,0,0,0
2010,NBS,187,0,0,0
2010,NBS,188,0,0,0
2010,NBS,189,0,0,0
2010,NBS,190,0,0,0
2010,NBS,191,0,0,0
2010,NBS,192,0,0,0
2010,NBS,193,0,0,0
2010,NBS,194,0,0,0
2010,NBS,195,0,0,0
2010,NBS,196,0,0,0
2010,NBS,197,0,0,0
2010,NBS,198,0,0,0
2010,NBS,199,0,0,0
2010,NBS,200,0,0,0
2010,NBS,201,0,0,0
2010,NBS,202,0,0,0
2010,NBS,203,0,0,0
2010,NBS,204,0,0,0
2010,NBS,205,0,0,0
2010,NBS,206,0,0,0
2010,NBS,207,0,0,0
2010,NBS,208,0,0,0
2010,NBS,209,0,0,0
2010,NBS,210,0,0,0
2010,NBS,211,0,0,0
2010,NBS,212,0,0,0
2010,NBS,213,0,0,0
2010,NBS,214,0,0,0
2010,NBS,215,0,0,0
2010,NBS,216,0,0,0
2010,NBS,217,0,0,0
2010,NBS,218,0,0,0
2010,NBS,219,0,0,0
2010,NBS,220,0,0,0
2010,NBS,221,0,0,0
2010,NBS,222,0,0,0
2010,NBS,223,0,0,0
2010,NBS,224,0,0,0
2010,NBS,225,0,0,0
2010,NBS,226,0,0,0
2010,NBS,227,0,0,0
2010,NBS,228,0,0,0
2010,NBS,229,0,0,0
2010,NBS,230,0,0,0
2010,NBS,231,0,0,0
2010,NBS,232,0,0,0
2010,NBS,233,0,0,0
2010,NBS,234,0,0,0
2010,NBS,235,0,0,0
2010,NBS,236,0,0,0
2010,NBS,237,0,0,0
2010,NBS,238,0,0,0
2010,NBS,239,0,0,0
2010,NBS,240,0,0,0
2010,NBS,241,0,0,0
2010,NBS,242,0,0,0
2010,NBS,243,0,0,0
2010,NBS,244,0,0,0
2010,NBS,245,0,0,0
2010,NBS,246,0,0,0
2010,NBS,247,0,0,0
2010,NBS,248,0,0,0
2010,NBS,249,0,0,0
2010,NBS,250,0,0,0
2017,NBS,0,0,0,0
2017,NBS,1,0,0,0
2017,NBS,2,0,0,0
2017,NBS,3,0,0,0
2017,NBS,4,0,0,0
2017,NBS,5,0,0,0
2017,NBS,6,0,1104392.274,1104392.274
2017,NBS,7,0,29995.27056,29995.27056
2017,NBS,8,0,0,0
2017,NBS,9,0,30850.43118,30850.43118
2017,NBS,10,0,30850.43118,30850.43118
2017,NBS,11,0,331075.6337,331075.6337
2017,NBS,12,0,109400.3837,109400.3837
2017,NBS,13,0,0,0
2017,NBS,14,0,99340.98216,99340.98216
2017,NBS,15,0,258671.5608,258671.5608
2017,NBS,16,0,792049.9802,792049.9802
2017,NBS,17,0,625007.3292,625007.3292
2017,NBS,18,0,483909.741,483909.741
2017,NBS,19,0,2069112.219,2069112.219
2017,NBS,20,0,5079146.461,5079146.461
2017,NBS,21,0,11789956.44,11789956.44
2017,NBS,22,0,9149913.234,9149913.234
2017,NBS,23,0,21393932.74,21393932.74
2017,NBS,24,0,55299905.2,55299905.2
2017,NBS,25,0,90942633.3,90942633.3
2017,NBS,26,0,132860874.7,132860874.7
2017,NBS,27,0,217098447.7,217098447.7
2017,NBS,28,0,310069961.1,310069961.1
2017,NBS,29,0,435148909,435148909
2017,NBS,30,0,482999896.7,482999896.7
2017,NBS,31,1879357.64,493763247.5,495642605.1
2017,NBS,32,2453593.361,554998548,557452141.4
2017,NBS,33,2847763.069,554591290,557439053.1
2017,NBS,34,3335766.803,559299981.9,562635748.7
2017,NBS,35,2772069.017,400159464.9,402931533.9
2017,NBS,36,2466475.479,306539037.2,309005512.7
2017,NBS,37,3017590.486,322886004.1,325903594.6
2017,NBS,38,3845064.008,354219466.3,358064530.3
2017,NBS,39,3852109.969,305525497,309377607
2017,NBS,40,4091662.442,279401357.7,283493020.1
2017,NBS,41,4170102.051,245163227.2,249333329.3
2017,NBS,42,3877267.127,196252094.9,200129362
2017,NBS,43,3638884.931,158575771.4,162214656.3
2017,NBS,44,3884251.787,145732299,149616550.8
2017,NBS,45,4160970.329,134407342.1,138568312.4
2017,NBS,46,3944605.312,109701322,113645927.3
2017,NBS,47,2831405.821,67793859.42,70625265.24
2017,NBS,48,2276556.828,46929579.8,49206136.63
2017,NBS,49,3301131.504,58588304.09,61889435.59
2017,NBS,50,3314701.737,50649188.26,53963890
2017,NBS,51,2002168.93,26339570.14,28341739.07
2017,NBS,52,2291815.943,25957785.16,28249601.1
2017,NBS,53,2677519.93,26109619.43,28787139.36
2017,NBS,54,1993566.474,16737033.4,18730599.87
2017,NBS,55,2713903.599,19616526.54,22330430.14
2017,NBS,56,1027550.1,6394559.476,7422109.576
2017,NBS,57,845560.1126,4530353.02,5375913.133
2017,NBS,58,1525362.976,7036240.738,8561603.714
2017,NBS,59,1968518.922,7817844.261,9786363.183
2017,NBS,60,962981.7179,3292648.683,4255630.401
2017,NBS,61,922406.1014,2715372.728,3637778.829
2017,NBS,62,951586.6225,2411768.09,3363354.713
2017,NBS,63,677645.0207,1478663.662,2156308.683
2017,NBS,64,736526.7056,1383679.73,2120206.436
2017,NBS,65,341644.7422,552588.3873,894233.1295
2017,NBS,66,578415.5559,805465.4359,1383880.992
2017,NBS,67,381323.1698,457172.4707,838495.6405
2017,NBS,68,188812.1105,194893.1859,383705.2964
2017,NBS,69,77900.45592,69228.78978,147129.2457
2017,NBS,70,444268.8173,339916.7015,784185.5188
2017,NBS,71,35714.29536,23526.03235,59240.32771
2017,NBS,72,39132.93575,22193.6619,61326.59765
2017,NBS,73,255073.4864,124546.5742,379620.0606
2017,NBS,74,20922.90646,8795.659595,29718.56606
2017,NBS,75,19398.00845,7020.74947,26418.75792
2017,NBS,76,47385.59661,14765.65159,62151.2482
2017,NBS,77,0,0,0
2017,NBS,78,23276.03366,5376.196131,28652.22979
2017,NBS,79,22036.57791,4382.180003,26418.75791
2017,NBS,80,24338.12719,4166.900668,28505.02786
2017,NBS,81,51888.63103,7648.532847,59537.16388
2017,NBS,82,0,0,0
2017,NBS,83,0,0,0
2017,NBS,84,24787.91823,2331.77034,27119.68857
2017,NBS,85,0,0,0
2017,NBS,86,0,0,0
2017,NBS,87,0,0,0
2017,NBS,88,0,0,0
2017,NBS,89,0,0,0
2017,NBS,90,0,0,0
2017,NBS,91,0,0,0
2017,NBS,92,0,0,0
2017,NBS,93,0,0,0
2017,NBS,94,0,0,0
2017,NBS,95,0,0,0
2017,NBS,96,0,0,0
2017,NBS,97,0,0,0
2017,NBS,98,0,0,0
2017,NBS,99,0,0,0
2017,NBS,100,0,0,0
2017,NBS,101,0,0,0
2017,NBS,102,0,0,0
2017,NBS,103,0,0,0
2017,NBS,104,31509.55496,148.4180177,31657.97298
2017,NBS,105,0,0,0
2017,NBS,106,0,0,0
2017,NBS,107,0,0,0
2017,NBS,108,0,0,0
2017,NBS,109,0,0,0
2017,NBS,110,0,0,0
2017,NBS,111,0,0,0
2017,NBS,112,0,0,0
2017,NBS,113,0,0,0
2017,NBS,114,0,0,0
2017,NBS,115,0,0,0
2017,NBS,116,0,0,0
2017,NBS,117,0,0,0
2017,NBS,118,0,0,0
2017,NBS,119,0,0,0
2017,NBS,120,0,0,0
2017,NBS,121,0,0,0
2017,NBS,122,0,0,0
2017,NBS,123,0,0,0
2017,NBS,124,28645.47364,6.756145648,28652.22979
2017,NBS,125,0,0,0
2017,NBS,126,0,0,0
2017,NBS,127,0,0,0
2017,NBS,128,0,0,0
2017,NBS,129,0,0,0
2017,NBS,130,0,0,0
2017,NBS,131,0,0,0
2017,NBS,132,0,0,0
2017,NBS,133,0,0,0
2017,NBS,134,0,0,0
2017,NBS,135,0,0,0
2017,NBS,136,0,0,0
2017,NBS,137,0,0,0
2017,NBS,138,0,0,0
2017,NBS,139,0,0,0
2017,NBS,140,0,0,0
2017,NBS,141,0,0,0
2017,NBS,142,0,0,0
2017,NBS,143,0,0,0
2017,NBS,144,0,0,0
2017,NBS,145,0,0,0
2017,NBS,146,0,0,0
2017,NBS,147,0,0,0
2017,NBS,148,0,0,0
2017,NBS,149,0,0,0
2017,NBS,150,0,0,0
2017,NBS,151,0,0,0
2017,NBS,152,0,0,0
2017,NBS,153,0,0,0
2017,NBS,154,0,0,0
2017,NBS,155,0,0,0
2017,NBS,156,0,0,0
2017,NBS,157,0,0,0
2017,NBS,158,0,0,0
2017,NBS,159,0,0,0
2017,NBS,160,0,0,0
2017,NBS,161,0,0,0
2017,NBS,162,0,0,0
2017,NBS,163,0,0,0
2017,NBS,164,0,0,0
2017,NBS,165,0,0,0
2017,NBS,166,0,0,0
2017,NBS,167,0,0,0
2017,NBS,168,0,0,0
2017,NBS,169,0,0,0
2017,NBS,170,0,0,0
2017,NBS,171,0,0,0
2017,NBS,172,0,0,0
2017,NBS,173,0,0,0
2017,NBS,174,0,0,0
2017,NBS,175,0,0,0
2017,NBS,176,0,0,0
2017,NBS,177,0,0,0
2017,NBS,178,0,0,0
2017,NBS,179,0,0,0
2017,NBS,180,0,0,0
2017,NBS,181,0,0,0
2017,NBS,182,0,0,0
2017,NBS,183,0,0,0
2017,NBS,184,0,0,0
2017,NBS,185,0,0,0
2017,NBS,186,0,0,0
2017,NBS,187,0,0,0
2017,NBS,188,0,0,0
2017,NBS,189,0,0,0
2017,NBS,190,0,0,0
2017,NBS,191,0,0,0
2017,NBS,192,0,0,0
2017,NBS,193,0,0,0
2017,NBS,194,0,0,0
2017,NBS,195,0,0,0
2017,NBS,196,0,0,0
2017,NBS,197,0,0,0
2017,NBS,198,0,0,0
2017,NBS,199,0,0,0
2017,NBS,200,0,0,0
2017,NBS,201,0,0,0
2017,NBS,202,0,0,0
2017,NBS,203,0,0,0
2017,NBS,204,0,0,0
2017,NBS,205,0,0,0
2017,NBS,206,0,0,0
2017,NBS,207,0,0,0
2017,NBS,208,0,0,0
2017,NBS,209,0,0,0
2017,NBS,210,0,0,0
2017,NBS,211,0,0,0
2017,NBS,212,0,0,0
2017,NBS,213,0,0,0
2017,NBS,214,0,0,0
2017,NBS,215,0,0,0
2017,NBS,216,0,0,0
2017,NBS,217,0,0,0
2017,NBS,218,0,0,0
2017,NBS,219,0,0,0
2017,NBS,220,0,0,0
2017,NBS,221,0,0,0
2017,NBS,222,0,0,0
2017,NBS,223,0,0,0
2017,NBS,224,0,0,0
2017,NBS,225,0,0,0
2017,NBS,226,0,0,0
2017,NBS,227,0,0,0
2017,NBS,228,0,0,0
2017,NBS,229,0,0,0
2017,NBS,230,0,0,0
2017,NBS,231,0,0,0
2017,NBS,232,0,0,0
2017,NBS,233,0,0,0
2017,NBS,234,0,0,0
2017,NBS,235,0,0,0
2017,NBS,236,0,0,0
2017,NBS,237,0,0,0
2017,NBS,238,0,0,0
2017,NBS,239,0,0,0
2017,NBS,240,0,0,0
2017,NBS,241,0,0,0
2017,NBS,242,0,0,0
2017,NBS,243,0,0,0
2017,NBS,244,0,0,0
2017,NBS,245,0,0,0
2017,NBS,246,0,0,0
2017,NBS,247,0,0,0
2017,NBS,248,0,0,0
2017,NBS,249,0,0,0
2017,NBS,250,0,0,0
2018,NBS,0,0,0,0
2018,NBS,1,0,0,0
2018,NBS,2,0,0,0
2018,NBS,3,0,0,0
2018,NBS,4,0,0,0
2018,NBS,5,0,0,0
2018,NBS,6,0,0,0
2018,NBS,7,0,0,0
2018,NBS,8,0,0,0
2018,NBS,9,0,0,0
2018,NBS,10,0,523881.882,523881.882
2018,NBS,11,0,359420.9473,359420.9473
2018,NBS,12,0,149945.0912,149945.0912
2018,NBS,13,0,74972.54562,74972.54562
2018,NBS,14,0,0,0
2018,NBS,15,0,0,0
2018,NBS,16,0,0,0
2018,NBS,17,0,68121.19521,68121.19521
2018,NBS,18,0,815994.7767,815994.7767
2018,NBS,19,0,512801.4786,512801.4786
2018,NBS,20,0,143093.7408,143093.7408
2018,NBS,21,0,68121.19521,68121.19521
2018,NBS,22,0,994650.1891,994650.1891
2018,NBS,23,0,2133932.716,2133932.716
2018,NBS,24,0,2599012.78,2599012.78
2018,NBS,25,0,13082388.71,13082388.71
2018,NBS,26,0,16518713.23,16518713.23
2018,NBS,27,0,7001559.085,7001559.085
2018,NBS,28,0,20598265.84,20598265.84
2018,NBS,29,0,23527481.25,23527481.25
2018,NBS,30,0,45272798.66,45272798.66
2018,NBS,31,1972337.405,30934713.64,32907051.05
2018,NBS,32,5639805.405,82125913.6,87765719.01
2018,NBS,33,4753045.775,64259789.23,69012835.01
2018,NBS,34,12355361.57,155086489.2,167441850.8
2018,NBS,35,18432133.14,214805456.8,233237589.9
2018,NBS,36,21650059.7,234250223.8,255900283.5
2018,NBS,37,39966353.13,401482521.5,441448874.6
2018,NBS,38,37348106.29,348330828.8,385678935.1
2018,NBS,39,40478057.16,350504979.2,390983036.4
2018,NBS,40,32113236.74,258172404.1,290285640.8
2018,NBS,41,34416861.22,256890594.6,291307455.8
2018,NBS,42,43150362.49,299028510.3,342178872.8
2018,NBS,43,34662687.77,223018858.9,257681546.7
2018,NBS,44,30912928.77,184659099.3,215572028.1
2018,NBS,45,24621191.77,136549726.9,161170918.7
2018,NBS,46,15371971.7,79152119.17,94524090.87
2018,NBS,47,13571441.77,64879898.79,78451340.56
2018,NBS,48,11022722.82,48924260.3,59946983.12
2018,NBS,49,7162745.95,29516586.73,36679332.68
2018,NBS,50,7758271.732,29682657.37,37440929.1
2018,NBS,51,9707108.105,34480921.52,44188029.63
2018,NBS,52,7838639.419,25851210.88,33689850.3
2018,NBS,53,7844692.259,24019685.68,31864377.94
2018,NBS,54,4431038.947,12596450.41,17027489.36
2018,NBS,55,4949132.706,13062398.19,18011530.9
2018,NBS,56,5462544.118,13385665.95,18848210.07
2018,NBS,57,2038316.008,4637327.262,6675643.27
2018,NBS,58,5112466.646,10798860.31,15911326.96
2018,NBS,59,5132915.684,10066135.49,15199051.17
2018,NBS,60,3314857.051,6035519.417,9350376.468
2018,NBS,61,1994587.597,3371740.685,5366328.282
2018,NBS,62,2773129.225,4352335.497,7125464.722
2018,NBS,63,3761212.947,5480641.38,9241854.327
2018,NBS,64,2660367.324,3599119.557,6259486.881
2018,NBS,65,3047563.334,3827882.635,6875445.969
2018,NBS,66,1872414.924,2183530.051,4055944.975
2018,NBS,67,2391392.416,2589161.451,4980553.867
2018,NBS,68,2324193.357,2336316.875,4660510.232
2018,NBS,69,791696.4555,738872.3184,1530568.774
2018,NBS,70,933060.235,808484.2841,1741544.519
2018,NBS,71,1341704.553,1079369.147,2421073.7
2018,NBS,72,729413.5239,544801.2849,1274214.809
2018,NBS,73,2012259.97,1395402.848,3407662.818
2018,NBS,74,476205.8139,306592.4219,782798.2358
2018,NBS,75,642759.006,384207.7303,1026966.736
2018,NBS,76,462413.1905,256625.2277,719038.4182
2018,NBS,77,203015.325,104604.2095,307619.5345
2018,NBS,78,243184.8394,116334.3697,359519.2091
2018,NBS,79,373424.8208,165853.9928,539278.8136
2018,NBS,80,776753.5634,320300.1999,1097053.763
2018,NBS,81,352446.197,134932.942,487379.139
2018,NBS,82,132620.0436,47139.5609,179759.6045
2018,NBS,83,0,0,0
2018,NBS,84,550399.7971,168638.621,719038.4181
2018,NBS,85,279897.8559,79621.35318,359519.2091
2018,NBS,86,142202.752,37556.85256,179759.6046
2018,NBS,87,75463.60791,18504.18486,93967.79277
2018,NBS,88,0,0,0
2018,NBS,89,148394.15,31365.45449,179759.6045
2018,NBS,90,150270.6047,29488.99988,179759.6046
2018,NBS,91,0,0,0
2018,NBS,92,153751.5471,26008.05741,179759.6045
2018,NBS,93,155360.1917,24399.4128,179759.6045
2018,NBS,94,0,0,0
2018,NBS,95,0,0,0
2018,NBS,96,0,0,0
2018,NBS,97,0,0,0
2018,NBS,98,0,0,0
2018,NBS,99,0,0,0
2018,NBS,100,0,0,0
2018,NBS,101,165416.9579,14342.64665,179759.6046
2018,NBS,102,0,0,0
2018,NBS,103,0,0,0
2018,NBS,104,0,0,0
2018,NBS,105,0,0,0
2018,NBS,106,0,0,0
2018,NBS,107,0,0,0
2018,NBS,108,0,0,0
2018,NBS,109,0,0,0
2018,NBS,110,0,0,0
2018,NBS,111,0,0,0
2018,NBS,112,0,0,0
2018,NBS,113,0,0,0
2018,NBS,114,0,0,0
2018,NBS,115,0,0,0
2018,NBS,116,0,0,0
2018,NBS,117,0,0,0
2018,NBS,118,0,0,0
2018,NBS,119,0,0,0
2018,NBS,120,0,0,0
2018,NBS,121,0,0,0
2018,NBS,122,0,0,0
2018,NBS,123,0,0,0
2018,NBS,124,0,0,0
2018,NBS,125,0,0,0
2018,NBS,126,0,0,0
2018,NBS,127,0,0,0
2018,NBS,128,0,0,0
2018,NBS,129,0,0,0
2018,NBS,130,0,0,0
2018,NBS,131,0,0,0
2018,NBS,132,0,0,0
2018,NBS,133,0,0,0
2018,NBS,134,0,0,0
2018,NBS,135,0,0,0
2018,NBS,136,0,0,0
2018,NBS,137,0,0,0
2018,NBS,138,0,0,0
2018,NBS,139,0,0,0
2018,NBS,140,0,0,0
2018,NBS,141,0,0,0
2018,NBS,142,0,0,0
2018,NBS,143,0,0,0
2018,NBS,144,0,0,0
2018,NBS,145,0,0,0
2018,NBS,146,0,0,0
2018,NBS,147,0,0,0
2018,NBS,148,0,0,0
2018,NBS,149,0,0,0
2018,NBS,150,0,0,0
2018,NBS,151,0,0,0
2018,NBS,152,0,0,0
2018,NBS,153,0,0,0
2018,NBS,154,0,0,0
2018,NBS,155,0,0,0
2018,NBS,156,0,0,0
2018,NBS,157,0,0,0
2018,NBS,158,0,0,0
2018,NBS,159,0,0,0
2018,NBS,160,0,0,0
2018,NBS,161,0,0,0
2018,NBS,162,0,0,0
2018,NBS,163,0,0,0
2018,NBS,164,0,0,0
2018,NBS,165,0,0,0
2018,NBS,166,0,0,0
2018,NBS,167,0,0,0
2018,NBS,168,0,0,0
2018,NBS,169,0,0,0
2018,NBS,170,0,0,0
2018,NBS,171,0,0,0
2018,NBS,172,0,0,0
2018,NBS,173,0,0,0
2018,NBS,174,0,0,0
2018,NBS,175,0,0,0
2018,NBS,176,0,0,0
2018,NBS,177,0,0,0
2018,NBS,178,0,0,0
2018,NBS,179,0,0,0
2018,NBS,180,0,0,0
2018,NBS,181,0,0,0
2018,NBS,182,0,0,0
2018,NBS,183,0,0,0
2018,NBS,184,0,0,0
2018,NBS,185,0,0,0
2018,NBS,186,0,0,0
2018,NBS,187,0,0,0
2018,NBS,188,0,0,0
2018,NBS,189,0,0,0
2018,NBS,190,0,0,0
2018,NBS,191,0,0,0
2018,NBS,192,0,0,0
2018,NBS,193,0,0,0
2018,NBS,194,0,0,0
2018,NBS,195,0,0,0
2018,NBS,196,0,0,0
2018,NBS,197,0,0,0
2018,NBS,198,0,0,0
2018,NBS,199,0,0,0
2018,NBS,200,0,0,0
2018,NBS,201,0,0,0
2018,NBS,202,0,0,0
2018,NBS,203,0,0,0
2018,NBS,204,0,0,0
2018,NBS,205,0,0,0
2018,NBS,206,0,0,0
2018,NBS,207,0,0,0
2018,NBS,208,0,0,0
2018,NBS,209,0,0,0
2018,NBS,210,0,0,0
2018,NBS,211,0,0,0
2018,NBS,212,0,0,0
2018,NBS,213,0,0,0
2018,NBS,214,0,0,0
2018,NBS,215,0,0,0
2018,NBS,216,0,0,0
2018,NBS,217,0,0,0
2018,NBS,218,0,0,0
2018,NBS,219,0,0,0
2018,NBS,220,0,0,0
2018,NBS,221,0,0,0
2018,NBS,222,0,0,0
2018,NBS,223,0,0,0
2018,NBS,224,0,0,0
2018,NBS,225,0,0,0
2018,NBS,226,0,0,0
2018,NBS,227,0,0,0
2018,NBS,228,0,0,0
2018,NBS,229,0,0,0
2018,NBS,230,0,0,0
2018,NBS,231,0,0,0
2018,NBS,232,0,0,0
2018,NBS,233,0,0,0
2018,NBS,234,0,0,0
2018,NBS,235,0,0,0
2018,NBS,236,0,0,0
2018,NBS,237,0,0,0
2018,NBS,238,0,0,0
2018,NBS,239,0,0,0
2018,NBS,240,0,0,0
2018,NBS,241,0,0,0
2018,NBS,242,0,0,0
2018,NBS,243,0,0,0
2018,NBS,244,0,0,0
2018,NBS,245,0,0,0
2018,NBS,246,0,0,0
2018,NBS,247,0,0,0
2018,NBS,248,0,0,0
2018,NBS,249,0,0,0
2018,NBS,250,0,0,0
2019,NBS,0,0,0,0
2019,NBS,1,0,0,0
2019,NBS,2,0,0,0
2019,NBS,3,0,0,0
2019,NBS,4,0,0,0
2019,NBS,5,0,30652.92771,30652.92771
2019,NBS,6,0,0,0
2019,NBS,7,0,2239229.932,2239229.932
2019,NBS,8,0,219048.7521,219048.7521
2019,NBS,9,0,62313.2426,62313.2426
2019,NBS,10,0,15478554.78,15478554.78
2019,NBS,11,0,31672865.49,31672865.49
2019,NBS,12,0,32490982.19,32490982.19
2019,NBS,13,0,3115390.935,3115390.935
2019,NBS,14,0,5465341.479,5465341.479
2019,NBS,15,0,19066334.8,19066334.8
2019,NBS,16,0,10438323.37,10438323.37
